date,ZoneCode,city,temp_max_f,temp_min_f,temp_mean_f,feels_like_max_f,feels_like_min_f,wind_max_mph,precip_total_in,rain_in,snow_in,temp_range_f,temp_category,had_precipitation,had_snow
2020-07-11,COAST,Houston,96.6,80.4,87.1,108.7,89.4,13.6,0.008,0.008,0.0,16.19999999999999,Hot (85-100°F),1,0
2020-07-12,COAST,Houston,96.7,77.6,86.5,106.9,85.8,11.3,0.012,0.012,0.0,19.10000000000001,Hot (85-100°F),1,0
2020-07-13,COAST,Houston,98.5,78.5,87.4,108.7,87.6,13.9,0.0,0.0,0.0,20.0,Hot (85-100°F),0,0
2020-07-14,COAST,Houston,96.9,79.2,86.1,104.6,86.3,15.4,0.0,0.0,0.0,17.700000000000003,Hot (85-100°F),0,0
2020-07-15,COAST,Houston,96.0,80.8,86.9,101.6,88.9,14.1,0.0,0.0,0.0,15.200000000000003,Hot (85-100°F),0,0
2020-07-16,COAST,Houston,96.2,77.9,85.4,106.3,86.5,13.1,0.008,0.008,0.0,18.299999999999997,Hot (85-100°F),1,0
2020-07-17,COAST,Houston,83.3,77.9,79.9,93.4,85.1,11.4,0.783,0.783,0.0,5.3999999999999915,Warm (70-85°F),1,0
2020-07-18,COAST,Houston,87.6,75.5,80.9,96.0,85.1,12.3,0.134,0.134,0.0,12.099999999999994,Warm (70-85°F),1,0
2020-07-19,COAST,Houston,87.4,76.3,81.2,96.1,86.3,11.2,0.106,0.106,0.0,11.100000000000009,Warm (70-85°F),1,0
2020-07-20,COAST,Houston,84.7,74.8,78.8,92.4,81.8,13.0,0.795,0.795,0.0,9.900000000000006,Warm (70-85°F),1,0
2020-07-21,COAST,Houston,82.1,74.9,77.3,89.4,81.0,10.8,2.201,2.201,0.0,7.199999999999989,Warm (70-85°F),1,0
2020-07-22,COAST,Houston,85.0,75.6,78.9,94.0,83.3,9.8,1.091,1.091,0.0,9.400000000000006,Warm (70-85°F),1,0
2020-07-23,COAST,Houston,89.3,76.6,82.4,99.5,86.1,9.7,0.075,0.075,0.0,12.700000000000003,Warm (70-85°F),1,0
2020-07-24,COAST,Houston,85.4,77.2,81.0,92.4,84.0,18.8,0.39,0.39,0.0,8.200000000000003,Warm (70-85°F),1,0
2020-07-25,COAST,Houston,83.7,76.4,78.6,89.0,81.5,17.6,1.15,1.15,0.0,7.299999999999997,Warm (70-85°F),1,0
2020-07-26,COAST,Houston,83.0,75.6,78.4,91.1,81.3,13.7,1.142,1.142,0.0,7.400000000000006,Warm (70-85°F),1,0
2020-07-27,COAST,Houston,84.7,74.3,78.9,96.1,82.3,8.1,0.425,0.425,0.0,10.400000000000006,Warm (70-85°F),1,0
2020-07-28,COAST,Houston,87.6,74.7,79.5,98.2,80.4,9.8,0.5,0.5,0.0,12.899999999999991,Warm (70-85°F),1,0
2020-07-29,COAST,Houston,86.7,74.9,80.6,98.9,83.6,13.9,0.209,0.209,0.0,11.799999999999997,Warm (70-85°F),1,0
2020-07-30,COAST,Houston,90.1,78.1,83.2,97.8,87.3,12.4,0.039,0.039,0.0,12.0,Warm (70-85°F),1,0
2020-07-31,COAST,Houston,89.4,77.5,82.1,100.6,86.7,11.6,0.26,0.26,0.0,11.900000000000006,Warm (70-85°F),1,0
2020-08-01,COAST,Houston,84.5,74.5,79.1,92.9,81.8,9.1,0.693,0.693,0.0,10.0,Warm (70-85°F),1,0
2020-08-02,COAST,Houston,88.5,73.3,80.1,100.8,80.9,4.8,0.028,0.028,0.0,15.200000000000003,Warm (70-85°F),1,0
2020-08-03,COAST,Houston,90.9,75.4,82.5,101.3,83.2,11.6,0.012,0.012,0.0,15.5,Warm (70-85°F),1,0
2020-08-04,COAST,Houston,91.0,74.7,82.0,102.8,80.9,9.0,0.406,0.406,0.0,16.299999999999997,Warm (70-85°F),1,0
2020-08-05,COAST,Houston,91.7,75.9,83.4,102.2,84.1,9.0,0.004,0.004,0.0,15.799999999999997,Warm (70-85°F),1,0
2020-08-06,COAST,Houston,89.7,75.9,82.0,100.2,85.0,9.1,0.11,0.11,0.0,13.799999999999997,Warm (70-85°F),1,0
2020-08-07,COAST,Houston,90.6,75.2,82.5,100.5,83.9,11.0,0.012,0.012,0.0,15.399999999999991,Warm (70-85°F),1,0
2020-08-08,COAST,Houston,88.3,76.5,82.1,101.5,85.7,11.4,0.098,0.098,0.0,11.799999999999997,Warm (70-85°F),1,0
2020-08-09,COAST,Houston,89.2,77.2,82.5,102.7,86.4,10.5,0.102,0.102,0.0,12.0,Warm (70-85°F),1,0
2020-08-10,COAST,Houston,93.1,77.9,84.4,101.7,88.0,11.5,0.004,0.004,0.0,15.199999999999989,Warm (70-85°F),1,0
2020-08-11,COAST,Houston,91.8,77.9,83.1,101.4,86.7,11.0,0.11,0.11,0.0,13.899999999999991,Warm (70-85°F),1,0
2020-08-12,COAST,Houston,94.0,78.7,85.3,104.8,89.0,11.9,0.012,0.012,0.0,15.299999999999997,Hot (85-100°F),1,0
2020-08-13,COAST,Houston,95.6,77.7,86.3,104.9,87.4,10.7,0.0,0.0,0.0,17.89999999999999,Hot (85-100°F),0,0
2020-08-14,COAST,Houston,96.3,78.3,86.5,106.6,87.7,12.8,0.0,0.0,0.0,18.0,Hot (85-100°F),0,0
2020-08-15,COAST,Houston,97.6,78.9,87.5,107.5,88.4,13.2,0.0,0.0,0.0,18.69999999999999,Hot (85-100°F),0,0
2020-08-16,COAST,Houston,98.2,79.0,87.3,107.9,89.4,9.3,0.0,0.0,0.0,19.200000000000003,Hot (85-100°F),0,0
2020-08-17,COAST,Houston,94.7,78.0,85.5,102.5,82.5,11.2,0.004,0.004,0.0,16.700000000000003,Hot (85-100°F),1,0
2020-08-18,COAST,Houston,94.6,74.7,84.6,101.4,79.2,9.1,0.0,0.0,0.0,19.89999999999999,Warm (70-85°F),0,0
2020-08-19,COAST,Houston,95.4,75.3,84.9,99.7,79.7,8.3,0.0,0.0,0.0,20.10000000000001,Warm (70-85°F),0,0
2020-08-20,COAST,Houston,92.6,75.1,82.9,98.1,78.4,13.1,0.0,0.0,0.0,17.5,Warm (70-85°F),0,0
2020-08-21,COAST,Houston,89.6,73.8,81.1,98.8,79.0,8.8,0.114,0.114,0.0,15.799999999999997,Warm (70-85°F),1,0
2020-08-22,COAST,Houston,88.1,75.1,81.8,96.0,83.1,8.0,0.02,0.02,0.0,13.0,Warm (70-85°F),1,0
2020-08-23,COAST,Houston,91.8,73.8,83.0,98.5,80.4,8.3,0.0,0.0,0.0,18.0,Warm (70-85°F),0,0
2020-08-24,COAST,Houston,93.7,76.3,84.0,97.4,85.2,10.1,0.012,0.012,0.0,17.400000000000006,Warm (70-85°F),1,0
2020-08-25,COAST,Houston,95.0,77.4,85.0,99.0,82.2,11.2,0.004,0.004,0.0,17.599999999999994,Warm (70-85°F),1,0
2020-08-26,COAST,Houston,87.7,78.8,82.9,95.6,84.9,16.8,0.24,0.24,0.0,8.900000000000006,Warm (70-85°F),1,0
2020-08-27,COAST,Houston,93.6,78.9,85.8,102.1,82.6,17.1,0.0,0.0,0.0,14.699999999999989,Hot (85-100°F),0,0
2020-08-28,COAST,Houston,93.0,78.5,85.4,101.7,87.6,13.1,0.094,0.094,0.0,14.5,Hot (85-100°F),1,0
2020-08-29,COAST,Houston,91.2,79.4,84.7,102.5,90.4,11.4,0.083,0.083,0.0,11.799999999999997,Warm (70-85°F),1,0
2020-08-30,COAST,Houston,90.5,78.3,83.5,101.7,86.9,12.7,0.177,0.177,0.0,12.200000000000003,Warm (70-85°F),1,0
2020-08-31,COAST,Houston,95.4,80.0,85.9,103.4,87.4,13.7,0.079,0.079,0.0,15.400000000000006,Hot (85-100°F),1,0
2020-09-01,COAST,Houston,96.5,81.9,87.8,100.0,90.8,18.4,0.039,0.039,0.0,14.599999999999994,Hot (85-100°F),1,0
2020-09-02,COAST,Houston,99.0,82.5,88.8,101.4,90.2,17.0,0.0,0.0,0.0,16.5,Hot (85-100°F),0,0
2020-09-03,COAST,Houston,88.5,79.0,83.8,98.2,88.7,11.0,0.177,0.177,0.0,9.5,Warm (70-85°F),1,0
2020-09-04,COAST,Houston,87.8,75.7,80.4,98.2,83.1,10.2,0.382,0.382,0.0,12.099999999999994,Warm (70-85°F),1,0
2020-09-05,COAST,Houston,88.7,76.2,80.6,96.1,84.4,9.7,0.083,0.083,0.0,12.5,Warm (70-85°F),1,0
2020-09-06,COAST,Houston,89.2,74.9,80.7,99.7,81.6,9.1,0.154,0.154,0.0,14.299999999999997,Warm (70-85°F),1,0
2020-09-07,COAST,Houston,88.7,75.6,81.0,97.7,85.0,8.7,0.122,0.122,0.0,13.100000000000009,Warm (70-85°F),1,0
2020-09-08,COAST,Houston,83.6,76.7,78.8,89.7,84.0,10.0,0.476,0.476,0.0,6.8999999999999915,Warm (70-85°F),1,0
2020-09-09,COAST,Houston,89.1,77.4,81.7,97.4,85.2,11.9,0.126,0.126,0.0,11.699999999999989,Warm (70-85°F),1,0
2020-09-10,COAST,Houston,87.5,76.5,79.9,95.6,82.7,11.4,0.22,0.22,0.0,11.0,Warm (70-85°F),1,0
2020-09-11,COAST,Houston,87.9,69.9,77.8,95.1,73.0,10.4,0.067,0.067,0.0,18.0,Warm (70-85°F),1,0
2020-09-12,COAST,Houston,90.4,72.9,81.1,98.4,77.9,8.9,0.031,0.031,0.0,17.5,Warm (70-85°F),1,0
2020-09-13,COAST,Houston,88.0,75.5,80.5,97.2,82.7,11.2,0.913,0.913,0.0,12.5,Warm (70-85°F),1,0
2020-09-14,COAST,Houston,89.5,75.4,81.3,96.7,80.0,12.1,0.075,0.075,0.0,14.099999999999994,Warm (70-85°F),1,0
2020-09-15,COAST,Houston,92.3,75.8,83.2,99.0,80.6,11.7,0.039,0.039,0.0,16.5,Warm (70-85°F),1,0
2020-09-16,COAST,Houston,91.3,76.2,82.3,99.5,81.6,8.5,0.256,0.256,0.0,15.099999999999994,Warm (70-85°F),1,0
2020-09-17,COAST,Houston,87.8,75.5,80.4,94.5,81.2,10.4,0.228,0.228,0.0,12.299999999999997,Warm (70-85°F),1,0
2020-09-18,COAST,Houston,87.5,74.8,79.4,87.9,73.8,12.4,0.0,0.0,0.0,12.700000000000003,Warm (70-85°F),0,0
2020-09-19,COAST,Houston,87.6,69.5,77.6,86.6,70.0,15.1,0.0,0.0,0.0,18.099999999999994,Warm (70-85°F),0,0
2020-09-20,COAST,Houston,75.6,67.8,71.5,75.3,64.1,20.8,0.638,0.638,0.0,7.799999999999997,Warm (70-85°F),1,0
2020-09-21,COAST,Houston,77.1,68.1,72.2,81.2,65.6,21.1,1.008,1.008,0.0,9.0,Warm (70-85°F),1,0
2020-09-22,COAST,Houston,79.5,71.4,74.9,85.3,73.5,16.5,3.283,3.283,0.0,8.099999999999994,Warm (70-85°F),1,0
2020-09-23,COAST,Houston,82.0,70.4,74.4,82.3,71.7,17.6,0.35,0.35,0.0,11.599999999999994,Warm (70-85°F),1,0
2020-09-24,COAST,Houston,75.8,67.2,71.6,78.6,69.1,9.4,0.004,0.004,0.0,8.599999999999994,Warm (70-85°F),1,0
2020-09-25,COAST,Houston,80.0,66.0,73.0,84.4,69.8,8.7,0.0,0.0,0.0,14.0,Warm (70-85°F),0,0
2020-09-26,COAST,Houston,84.5,67.2,75.6,91.0,72.0,10.4,0.0,0.0,0.0,17.299999999999997,Warm (70-85°F),0,0
2020-09-27,COAST,Houston,87.9,73.8,79.8,91.7,79.3,11.5,0.0,0.0,0.0,14.100000000000009,Warm (70-85°F),0,0
2020-09-28,COAST,Houston,78.3,69.4,74.5,87.8,63.6,17.2,0.311,0.311,0.0,8.899999999999991,Warm (70-85°F),1,0
2020-09-29,COAST,Houston,77.3,57.7,67.9,73.5,54.0,13.0,0.0,0.0,0.0,19.599999999999994,Mild (50-70°F),0,0
2020-09-30,COAST,Houston,81.2,54.5,68.6,81.3,52.2,6.5,0.0,0.0,0.0,26.700000000000003,Mild (50-70°F),0,0
2020-10-01,COAST,Houston,84.9,56.2,70.6,86.4,54.6,8.7,0.0,0.0,0.0,28.700000000000003,Warm (70-85°F),0,0
2020-10-02,COAST,Houston,80.1,60.1,69.5,80.2,57.9,9.2,0.0,0.0,0.0,19.999999999999993,Mild (50-70°F),0,0
2020-10-03,COAST,Houston,81.1,56.8,68.6,84.2,53.6,10.0,0.0,0.0,0.0,24.299999999999997,Mild (50-70°F),0,0
2020-10-04,COAST,Houston,83.2,58.8,71.3,86.9,59.1,6.2,0.0,0.0,0.0,24.400000000000006,Warm (70-85°F),0,0
2020-10-05,COAST,Houston,80.9,66.4,72.4,86.7,67.3,7.7,0.0,0.0,0.0,14.5,Warm (70-85°F),0,0
2020-10-06,COAST,Houston,85.2,61.6,72.2,86.3,62.5,8.4,0.0,0.0,0.0,23.6,Warm (70-85°F),0,0
2020-10-07,COAST,Houston,85.9,60.3,73.6,89.7,59.0,7.4,0.016,0.016,0.0,25.60000000000001,Warm (70-85°F),1,0
2020-10-08,COAST,Houston,79.2,72.5,75.7,85.3,75.3,11.5,0.276,0.276,0.0,6.700000000000003,Warm (70-85°F),1,0
2020-10-09,COAST,Houston,76.7,72.9,73.9,79.8,71.2,24.1,2.142,2.142,0.0,3.799999999999997,Warm (70-85°F),1,0
2020-10-10,COAST,Houston,87.1,67.3,76.7,94.6,71.4,10.1,0.0,0.0,0.0,19.799999999999997,Warm (70-85°F),0,0
2020-10-11,COAST,Houston,89.7,70.2,78.9,97.1,76.0,11.2,0.0,0.0,0.0,19.5,Warm (70-85°F),0,0
2020-10-12,COAST,Houston,86.4,74.0,79.7,93.9,79.4,12.9,0.024,0.024,0.0,12.400000000000006,Warm (70-85°F),1,0
2020-10-13,COAST,Houston,83.9,69.4,75.9,92.2,68.5,9.0,0.0,0.0,0.0,14.5,Warm (70-85°F),0,0
2020-10-14,COAST,Houston,85.4,65.6,75.2,90.1,66.8,11.2,0.0,0.0,0.0,19.80000000000001,Warm (70-85°F),0,0
2020-10-15,COAST,Houston,87.3,71.0,78.3,93.5,75.0,13.0,0.028,0.028,0.0,16.299999999999997,Warm (70-85°F),1,0
2020-10-16,COAST,Houston,76.2,58.8,63.8,85.8,54.7,19.1,0.591,0.591,0.0,17.400000000000006,Mild (50-70°F),1,0
2020-10-17,COAST,Houston,79.6,62.4,70.5,81.1,58.1,14.0,0.02,0.02,0.0,17.199999999999996,Warm (70-85°F),1,0
2020-10-18,COAST,Houston,85.7,70.5,77.3,87.4,74.5,13.2,0.008,0.008,0.0,15.200000000000003,Warm (70-85°F),1,0
2020-10-19,COAST,Houston,81.5,73.7,76.7,89.0,80.4,10.8,0.15,0.15,0.0,7.799999999999997,Warm (70-85°F),1,0
2020-10-20,COAST,Houston,83.4,70.9,76.2,88.9,77.4,13.2,0.016,0.016,0.0,12.5,Warm (70-85°F),1,0
2020-10-21,COAST,Houston,83.8,69.3,75.5,88.2,74.9,11.9,0.059,0.059,0.0,14.5,Warm (70-85°F),1,0
2020-10-22,COAST,Houston,80.8,71.7,75.0,87.5,78.3,11.7,0.272,0.272,0.0,9.099999999999994,Warm (70-85°F),1,0
2020-10-23,COAST,Houston,81.1,60.3,73.7,87.8,56.3,15.9,0.031,0.031,0.0,20.799999999999997,Warm (70-85°F),1,0
2020-10-24,COAST,Houston,72.3,54.1,63.1,71.4,48.0,13.0,0.0,0.0,0.0,18.199999999999996,Mild (50-70°F),0,0
2020-10-25,COAST,Houston,74.3,63.0,68.6,76.3,64.4,13.5,0.024,0.024,0.0,11.299999999999997,Mild (50-70°F),1,0
2020-10-26,COAST,Houston,79.0,67.9,73.1,81.0,69.0,15.7,0.094,0.094,0.0,11.099999999999994,Warm (70-85°F),1,0
2020-10-27,COAST,Houston,79.6,63.1,69.0,82.5,62.7,11.6,0.165,0.165,0.0,16.499999999999993,Mild (50-70°F),1,0
2020-10-28,COAST,Houston,67.6,48.1,56.2,71.1,42.2,17.5,0.409,0.409,0.0,19.499999999999993,Mild (50-70°F),1,0
2020-10-29,COAST,Houston,63.3,46.8,53.4,56.4,40.7,15.8,0.0,0.0,0.0,16.5,Mild (50-70°F),0,0
2020-10-30,COAST,Houston,65.4,48.0,56.1,64.1,43.1,14.6,0.0,0.0,0.0,17.400000000000006,Mild (50-70°F),0,0
2020-10-31,COAST,Houston,70.3,46.6,58.3,71.2,43.1,7.8,0.0,0.0,0.0,23.699999999999996,Mild (50-70°F),0,0
2020-11-01,COAST,Houston,75.7,51.4,63.1,72.0,50.0,13.3,0.0,0.0,0.0,24.300000000000004,Mild (50-70°F),0,0
2020-11-02,COAST,Houston,69.9,50.4,58.9,65.2,45.4,8.9,0.0,0.0,0.0,19.500000000000007,Mild (50-70°F),0,0
2020-11-03,COAST,Houston,72.4,45.7,58.1,69.2,41.0,6.5,0.0,0.0,0.0,26.700000000000003,Mild (50-70°F),0,0
2020-11-04,COAST,Houston,76.6,50.5,63.4,76.8,48.1,9.9,0.0,0.0,0.0,26.099999999999994,Mild (50-70°F),0,0
2020-11-05,COAST,Houston,77.2,60.8,67.9,78.6,62.2,8.4,0.0,0.0,0.0,16.400000000000006,Mild (50-70°F),0,0
2020-11-06,COAST,Houston,75.8,56.1,65.3,76.2,55.9,6.7,0.0,0.0,0.0,19.699999999999996,Mild (50-70°F),0,0
2020-11-07,COAST,Houston,78.8,57.7,67.4,80.4,57.0,8.5,0.0,0.0,0.0,21.099999999999994,Mild (50-70°F),0,0
2020-11-08,COAST,Houston,79.2,63.8,70.0,81.4,66.0,9.5,0.016,0.016,0.0,15.400000000000006,Mild (50-70°F),1,0
2020-11-09,COAST,Houston,82.7,70.3,74.4,84.6,74.6,12.2,0.012,0.012,0.0,12.400000000000006,Warm (70-85°F),1,0
2020-11-10,COAST,Houston,80.8,70.6,75.2,86.8,75.6,9.7,0.063,0.063,0.0,10.200000000000003,Warm (70-85°F),1,0
2020-11-11,COAST,Houston,81.2,67.6,73.2,83.7,68.4,9.6,0.028,0.028,0.0,13.600000000000009,Warm (70-85°F),1,0
2020-11-12,COAST,Houston,79.5,63.1,70.3,81.0,60.7,7.2,0.0,0.0,0.0,16.4,Warm (70-85°F),0,0
2020-11-13,COAST,Houston,77.0,65.2,70.8,81.6,69.0,10.9,0.02,0.02,0.0,11.799999999999997,Warm (70-85°F),1,0
2020-11-14,COAST,Houston,81.6,70.1,74.9,82.1,73.3,16.3,0.071,0.071,0.0,11.5,Warm (70-85°F),1,0
2020-11-15,COAST,Houston,74.7,56.9,69.0,81.3,51.0,19.8,0.217,0.217,0.0,17.800000000000004,Mild (50-70°F),1,0
2020-11-16,COAST,Houston,69.9,48.7,58.2,64.6,43.0,10.4,0.0,0.0,0.0,21.200000000000003,Mild (50-70°F),0,0
2020-11-17,COAST,Houston,72.7,47.5,58.5,66.7,41.9,10.1,0.0,0.0,0.0,25.200000000000003,Mild (50-70°F),0,0
2020-11-18,COAST,Houston,71.0,48.9,59.6,65.8,44.1,9.4,0.0,0.0,0.0,22.1,Mild (50-70°F),0,0
2020-11-19,COAST,Houston,76.9,57.7,66.4,76.2,57.1,11.6,0.004,0.004,0.0,19.200000000000003,Mild (50-70°F),1,0
2020-11-20,COAST,Houston,78.0,65.6,70.3,78.7,68.3,13.5,0.071,0.071,0.0,12.400000000000006,Warm (70-85°F),1,0
2020-11-21,COAST,Houston,76.4,63.9,69.3,76.1,66.3,11.9,0.004,0.004,0.0,12.500000000000007,Mild (50-70°F),1,0
2020-11-22,COAST,Houston,79.2,60.8,69.2,79.4,62.5,8.6,0.0,0.0,0.0,18.400000000000006,Mild (50-70°F),0,0
2020-11-23,COAST,Houston,71.5,59.8,64.0,71.2,58.4,10.5,0.0,0.0,0.0,11.700000000000003,Mild (50-70°F),0,0
2020-11-24,COAST,Houston,80.1,61.0,71.3,76.9,60.7,20.2,0.067,0.067,0.0,19.099999999999994,Warm (70-85°F),1,0
2020-11-25,COAST,Houston,72.0,57.2,67.1,75.6,54.7,12.8,0.11,0.11,0.0,14.799999999999997,Mild (50-70°F),1,0
2020-11-26,COAST,Houston,75.7,55.0,64.4,77.7,52.3,10.2,0.051,0.051,0.0,20.700000000000003,Mild (50-70°F),1,0
2020-11-27,COAST,Houston,72.9,68.4,70.8,79.4,72.1,9.4,2.457,2.457,0.0,4.5,Warm (70-85°F),1,0
2020-11-28,COAST,Houston,67.7,63.2,64.6,70.3,62.5,12.2,1.874,1.874,0.0,4.5,Mild (50-70°F),1,0
2020-11-29,COAST,Houston,63.2,51.0,58.7,65.8,43.5,17.2,0.15,0.15,0.0,12.200000000000003,Mild (50-70°F),1,0
2020-11-30,COAST,Houston,53.3,40.1,47.3,43.3,32.8,16.3,0.0,0.0,0.0,13.199999999999996,Cold (32-50°F),0,0
2020-12-01,COAST,Houston,60.9,32.5,47.8,55.0,25.6,11.5,0.0,0.0,0.0,28.4,Cold (32-50°F),0,0
2020-12-02,COAST,Houston,68.4,58.7,62.5,68.2,53.8,17.3,2.087,2.087,0.0,9.700000000000003,Mild (50-70°F),1,0
2020-12-03,COAST,Houston,56.9,44.4,49.8,48.6,35.2,18.8,0.016,0.016,0.0,12.5,Cold (32-50°F),1,0
2020-12-04,COAST,Houston,56.6,41.9,47.9,51.4,35.7,9.5,0.0,0.0,0.0,14.700000000000003,Cold (32-50°F),0,0
2020-12-05,COAST,Houston,53.7,39.8,47.6,50.7,35.0,9.7,0.004,0.004,0.0,13.900000000000006,Cold (32-50°F),1,0
2020-12-06,COAST,Houston,61.5,43.3,52.6,55.8,39.4,12.1,0.0,0.0,0.0,18.200000000000003,Mild (50-70°F),0,0
2020-12-07,COAST,Houston,61.7,41.8,51.2,55.8,36.6,9.3,0.0,0.0,0.0,19.900000000000006,Mild (50-70°F),0,0
2020-12-08,COAST,Houston,68.3,39.7,52.5,65.0,34.9,7.1,0.0,0.0,0.0,28.599999999999994,Mild (50-70°F),0,0
2020-12-09,COAST,Houston,72.3,44.5,56.5,69.7,40.2,7.1,0.0,0.0,0.0,27.799999999999997,Mild (50-70°F),0,0
2020-12-10,COAST,Houston,72.9,47.9,61.2,71.3,43.9,11.1,0.0,0.0,0.0,25.000000000000007,Mild (50-70°F),0,0
2020-12-11,COAST,Houston,72.3,61.5,66.5,71.7,60.8,15.3,0.61,0.61,0.0,10.799999999999997,Mild (50-70°F),1,0
2020-12-12,COAST,Houston,67.0,59.9,62.7,70.9,57.5,10.9,0.02,0.02,0.0,7.100000000000001,Mild (50-70°F),1,0
2020-12-13,COAST,Houston,69.8,46.3,60.1,71.8,35.5,23.3,1.024,1.024,0.0,23.5,Mild (50-70°F),1,0
2020-12-14,COAST,Houston,51.3,39.6,44.8,45.9,30.4,18.1,0.0,0.0,0.0,11.699999999999996,Cold (32-50°F),0,0
2020-12-15,COAST,Houston,52.9,46.1,48.8,49.9,39.3,11.2,0.276,0.276,0.0,6.799999999999997,Cold (32-50°F),1,0
2020-12-16,COAST,Houston,50.0,38.7,45.0,42.3,32.6,12.5,0.0,0.0,0.0,11.299999999999997,Cold (32-50°F),0,0
2020-12-17,COAST,Houston,53.0,32.3,41.7,49.7,26.1,5.4,0.0,0.0,0.0,20.700000000000003,Cold (32-50°F),0,0
2020-12-18,COAST,Houston,65.0,39.9,52.8,59.9,34.2,16.6,0.008,0.008,0.0,25.1,Mild (50-70°F),1,0
2020-12-19,COAST,Houston,63.3,55.5,60.9,66.1,55.0,14.1,2.823,2.823,0.0,7.799999999999997,Mild (50-70°F),1,0
2020-12-20,COAST,Houston,66.2,47.9,56.0,62.5,45.0,7.5,0.0,0.0,0.0,18.300000000000004,Mild (50-70°F),0,0
2020-12-21,COAST,Houston,68.4,37.9,53.1,66.4,34.2,5.8,0.0,0.0,0.0,30.500000000000007,Mild (50-70°F),0,0
2020-12-22,COAST,Houston,68.4,46.2,57.8,64.9,42.6,12.3,0.0,0.0,0.0,22.200000000000003,Mild (50-70°F),0,0
2020-12-23,COAST,Houston,70.0,57.5,65.0,72.9,47.3,25.4,0.323,0.323,0.0,12.5,Mild (50-70°F),1,0
2020-12-24,COAST,Houston,56.8,39.6,45.6,44.4,26.3,21.4,0.0,0.0,0.0,17.199999999999996,Cold (32-50°F),0,0
2020-12-25,COAST,Houston,58.8,37.2,47.9,54.7,29.8,9.8,0.0,0.0,0.0,21.599999999999994,Cold (32-50°F),0,0
2020-12-26,COAST,Houston,66.6,41.1,53.1,62.3,35.2,9.9,0.0,0.0,0.0,25.499999999999993,Mild (50-70°F),0,0
2020-12-27,COAST,Houston,70.4,53.5,61.2,66.1,49.5,15.6,0.004,0.004,0.0,16.900000000000006,Mild (50-70°F),1,0
2020-12-28,COAST,Houston,71.4,57.6,63.3,71.2,57.3,12.5,0.008,0.008,0.0,13.800000000000004,Mild (50-70°F),1,0
2020-12-29,COAST,Houston,70.9,59.4,64.5,65.4,56.7,19.5,0.0,0.0,0.0,11.500000000000007,Mild (50-70°F),0,0
2020-12-30,COAST,Houston,71.9,64.6,67.6,74.1,63.9,18.1,0.89,0.89,0.0,7.300000000000011,Mild (50-70°F),1,0
2020-12-31,COAST,Houston,67.6,47.5,61.1,69.1,37.9,19.8,1.181,1.181,0.0,20.099999999999994,Mild (50-70°F),1,0
2021-01-01,COAST,Houston,53.9,38.7,45.2,47.0,29.7,17.3,0.0,0.0,0.0,15.199999999999996,Cold (32-50°F),0,0
2021-01-02,COAST,Houston,55.4,37.9,44.9,48.1,31.5,11.8,0.0,0.0,0.0,17.5,Cold (32-50°F),0,0
2021-01-03,COAST,Houston,64.8,40.5,51.9,60.0,35.1,11.6,0.0,0.0,0.0,24.299999999999997,Mild (50-70°F),0,0
2021-01-04,COAST,Houston,71.3,49.0,58.7,70.8,46.2,9.4,0.0,0.0,0.0,22.299999999999997,Mild (50-70°F),0,0
2021-01-05,COAST,Houston,65.8,46.8,55.9,60.9,43.2,10.6,0.0,0.0,0.0,19.0,Mild (50-70°F),0,0
2021-01-06,COAST,Houston,69.9,52.1,60.8,67.7,44.8,23.2,0.878,0.878,0.0,17.800000000000004,Mild (50-70°F),1,0
2021-01-07,COAST,Houston,58.4,46.9,51.6,50.0,38.2,15.6,0.0,0.0,0.0,11.5,Mild (50-70°F),0,0
2021-01-08,COAST,Houston,53.7,41.4,47.0,46.8,35.9,10.3,0.0,0.0,0.0,12.300000000000004,Cold (32-50°F),0,0
2021-01-09,COAST,Houston,52.3,35.4,43.5,47.4,29.6,6.9,0.0,0.0,0.0,16.9,Cold (32-50°F),0,0
2021-01-10,COAST,Houston,46.5,36.1,40.5,40.4,26.8,17.9,0.878,0.878,0.0,10.399999999999999,Cold (32-50°F),1,0
2021-01-11,COAST,Houston,44.8,33.6,38.8,36.0,26.2,14.3,0.024,0.024,0.0,11.199999999999996,Cold (32-50°F),1,0
2021-01-12,COAST,Houston,49.0,29.1,40.0,45.1,23.1,5.2,0.0,0.0,0.0,19.9,Cold (32-50°F),0,0
2021-01-13,COAST,Houston,57.5,35.1,45.8,51.7,29.3,9.0,0.0,0.0,0.0,22.4,Cold (32-50°F),0,0
2021-01-14,COAST,Houston,67.1,41.7,52.7,60.7,36.0,15.5,0.0,0.0,0.0,25.39999999999999,Mild (50-70°F),0,0
2021-01-15,COAST,Houston,56.8,42.2,49.0,44.9,33.5,19.7,0.0,0.0,0.0,14.599999999999994,Cold (32-50°F),0,0
2021-01-16,COAST,Houston,56.1,37.8,46.0,48.8,29.3,8.8,0.0,0.0,0.0,18.300000000000004,Cold (32-50°F),0,0
2021-01-17,COAST,Houston,63.7,37.6,49.3,57.9,31.8,9.5,0.0,0.0,0.0,26.1,Cold (32-50°F),0,0
2021-01-18,COAST,Houston,68.1,40.5,54.3,62.4,35.3,15.0,0.028,0.028,0.0,27.599999999999994,Mild (50-70°F),1,0
